,movieId,title,genres
2605,2690,"Ideal Husband, An (1999)",Comedy|Romance
2607,2692,Run Lola Run (Lola rennt) (1998),Action|Crime
2608,2693,Trekkies (1997),Documentary
2609,2694,Big Daddy (1999),Comedy
2611,2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy
2614,2699,Arachnophobia (1990),Comedy|Horror
2615,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
2616,2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western
2617,2702,Summer of Sam (1999),Drama
2621,2706,American Pie (1999),Comedy|Romance
2622,2707,Arlington Road (1999),Thriller
2624,2709,Muppets From Space (1999),Children|Comedy
2625,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller
2627,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller
2628,2713,Lake Placid (1999),Horror|Thriller
2631,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi
2632,2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi
2633,2718,Drop Dead Gorgeous (1999),Comedy
2634,2719,"Haunting, The (1999)",Horror|Thriller
2635,2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy
2637,2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller
2638,2723,Mystery Men (1999),Action|Comedy|Fantasy
2639,2724,Runaway Bride (1999),Comedy|Romance
2641,2726,"Killing, The (1956)",Crime|Film-Noir
2643,2728,Spartacus (1960),Action|Drama|Romance|War
2644,2729,Lolita (1962),Drama|Romance
2645,2730,Barry Lyndon (1975),Drama|Romance|War
2646,2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama
2647,2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance
2649,2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller
2650,2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery
2654,2739,"Color Purple, The (1985)",Drama
2660,2745,"Mission, The (1986)",Drama
2661,2746,Little Shop of Horrors (1986),Comedy|Horror|Musical
2662,2747,"Little Shop of Horrors, The (1960)",Comedy|Horror
2665,2750,Radio Days (1987),Comedy|Drama
2672,2757,Frances (1982),Drama
2674,2759,Dick (1999),Comedy
2676,2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
2677,2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery
2678,2763,"Thomas Crown Affair, The (1999)",Action|Mystery
2679,2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller
2685,2770,Bowfinger (1999),Comedy
2686,2771,Brokedown Palace (1999),Drama
2687,2772,Detroit Rock City (1999),Comedy
2694,2779,Heaven Can Wait (1978),Comedy
2699,2784,"Masque of the Red Death, The (1964)",Horror
2702,2787,Cat's Eye (1985),Horror
2703,2788,Monty Python's And Now for Something Completely Different (1971),Comedy
2704,2789,Damien: Omen II (1978),Horror
2706,2791,Airplane! (1980),Comedy
2707,2792,Airplane II: The Sequel (1982),Comedy
2708,2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller
2709,2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance
2710,2795,National Lampoon's Vacation (1983),Comedy
2711,2796,Funny Farm (1988),Comedy
2712,2797,Big (1988),Comedy|Drama|Fantasy|Romance
2713,2798,Problem Child (1990),Children|Comedy
2714,2799,Problem Child 2 (1991),Comedy
2717,2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller
2718,2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller
2719,2804,"Christmas Story, A (1983)",Children|Comedy
2720,2805,Mickey Blue Eyes (1999),Comedy|Romance
2722,2807,Universal Soldier: The Return (1999),Action|Sci-Fi
2723,2808,Universal Soldier (1992),Action|Sci-Fi
2725,2810,Perfect Blue (1997),Animation|Horror|Mystery|Thriller
2730,2815,Iron Eagle (1986),Action|War
2734,2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
2737,2822,Medicine Man (1992),Adventure|Romance
2741,2826,"13th Warrior, The (1999)",Action|Adventure|Fantasy
2742,2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller
2743,2828,Dudley Do-Right (1999),Children|Comedy
2751,2836,Outside Providence (1999),Comedy
2755,2840,Stigmata (1999),Drama|Thriller
2756,2841,Stir of Echoes (1999),Horror|Mystery|Thriller
2758,2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
2761,2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama
2772,2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
2773,2858,American Beauty (1999),Drama|Romance
2774,2859,Stop Making Sense (1984),Documentary|Musical
2775,2860,Blue Streak (1999),Comedy
2776,2861,For Love of the Game (1999),Comedy|Drama
2777,2862,Caligula (1979),Drama
2778,2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical
2781,2866,"Buddy Holly Story, The (1978)",Drama
2782,2867,Fright Night (1985),Comedy|Horror|Thriller
2785,2870,Barefoot in the Park (1967),Comedy
2786,2871,Deliverance (1972),Adventure|Drama|Thriller
2787,2872,Excalibur (1981),Adventure|Fantasy
2790,2875,Sommersby (1993),Drama|Mystery|Romance
2792,2877,Tommy (1975),Musical
2794,2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy
2795,2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy
2796,2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller
2798,2883,Mumford (1999),Comedy|Drama
2803,2888,Drive Me Crazy (1999),Comedy|Romance
2804,2889,"Mystery, Alaska (1999)",Comedy|Drama
2805,2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War
2809,2894,Romance (1999),Drama|Romance
2813,2898,"Dark Half, The (1993)",Horror|Mystery
2814,2899,Gulliver's Travels (1939),Adventure|Animation|Children
2816,2901,Phantasm (1979),Horror|Sci-Fi
2817,2902,Psycho II (1983),Horror|Mystery|Thriller
2820,2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama
2821,2906,Random Hearts (1999),Drama|Romance
2822,2907,Superstar (1999),Comedy
2823,2908,Boys Don't Cry (1999),Drama
2827,2912,"Limey, The (1999)",Crime|Drama|Thriller
2830,2915,Risky Business (1983),Comedy
2831,2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
2832,2917,Body Heat (1981),Crime|Thriller
2833,2918,Ferris Bueller's Day Off (1986),Comedy
2834,2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War
2835,2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
2836,2921,High Plains Drifter (1973),Western
2837,2922,Hang 'Em High (1968),Crime|Drama|Western
2839,2924,Drunken Master (Jui kuen) (1978),Action|Comedy
2841,2926,Hairspray (1988),Comedy|Drama
2850,2935,"Lady Eve, The (1941)",Comedy|Romance
2851,2936,Sullivan's Travels (1941),Adventure|Comedy|Romance
2856,2941,South Pacific (1958),Musical|Romance|War
2857,2942,Flashdance (1983),Drama|Romance
2859,2944,"Dirty Dozen, The (1967)",Action|Drama|War
2861,2946,Help! (1965),Comedy|Musical
2862,2947,Goldfinger (1964),Action|Adventure|Thriller
2863,2948,From Russia with Love (1963),Action|Adventure|Thriller
2864,2949,Dr. No (1962),Action|Adventure|Thriller
2865,2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
2866,2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
2867,2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller
2868,2953,Home Alone 2: Lost in New York (1992),Children|Comedy
2871,2956,Someone to Watch Over Me (1987),Action|Crime|Thriller
2874,2959,Fight Club (1999),Action|Crime|Drama|Thriller
2881,2966,"Straight Story, The (1999)",Adventure|Drama
2882,2967,"Bad Seed, The (1956)",Drama|Thriller
2883,2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
2884,2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance
2885,2970,Fitzcarraldo (1982),Adventure|Drama
2886,2971,All That Jazz (1979),Drama|Fantasy|Musical
2888,2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
2889,2974,Bats (1999),Horror|Thriller
2891,2976,Bringing Out the Dead (1999),Drama
2900,2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
2901,2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
2902,2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
2904,2989,For Your Eyes Only (1981),Action|Adventure|Thriller
2905,2990,Licence to Kill (1989),Action|Adventure|Thriller
2906,2991,Live and Let Die (1973),Action|Adventure|Thriller
2908,2993,Thunderball (1965),Action|Adventure|Thriller
2910,2995,House on Haunted Hill (1999),Horror|Thriller
2912,2997,Being John Malkovich (1999),Comedy|Drama|Fantasy
2915,3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
2919,3004,"Bachelor, The (1999)",Comedy|Romance
2920,3005,"Bone Collector, The (1999)",Thriller
2921,3006,"Insider, The (1999)",Drama|Thriller
2922,3007,American Movie (1999),Documentary
2930,3015,Coma (1978),Thriller
2931,3016,Creepshow (1982),Horror
2932,3017,Creepshow 2 (1987),Horror
2933,3018,Re-Animator (1985),Comedy|Horror|Sci-Fi
2934,3019,Drugstore Cowboy (1989),Crime|Drama
2935,3020,Falling Down (1993),Action|Drama
2937,3022,"General, The (1926)",Comedy|War
2943,3029,Nighthawks (1981),Action|Drama
2944,3030,Yojimbo (1961),Action|Adventure
2947,3033,Spaceballs (1987),Comedy|Sci-Fi
2948,3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
2949,3035,Mister Roberts (1955),Comedy|Drama|War
2950,3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama
2951,3037,Little Big Man (1970),Western
2953,3039,Trading Places (1983),Comedy
2954,3040,Meatballs (1979),Comedy
2958,3044,Dead Again (1991),Mystery|Romance|Thriller
2959,3045,Peter's Friends (1992),Comedy|Drama
2965,3051,Anywhere But Here (1999),Comedy|Drama
2966,3052,Dogma (1999),Adventure|Comedy|Fantasy
2967,3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
2968,3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
2969,3055,Felicia's Journey (1999),Thriller
2974,3060,"Commitments, The (1991)",Comedy|Drama|Musical
2975,3061,Holiday Inn (1942),Comedy|Musical
2976,3062,"Longest Day, The (1962)",Action|Drama|War
2977,3063,Poison Ivy (1992),Drama|Thriller
2980,3066,Tora! Tora! Tora! (1970),Action|Drama|War
2981,3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
2982,3068,"Verdict, The (1982)",Drama|Mystery
2984,3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
2985,3071,Stand and Deliver (1988),Comedy|Drama
2986,3072,Moonstruck (1987),Comedy|Romance
2989,3075,Repulsion (1965),Drama|Horror
2993,3079,Mansfield Park (1999),Comedy|Drama|Romance
2995,3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
2996,3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
2997,3083,All About My Mother (Todo sobre mi madre) (1999),Drama
3001,3087,Scrooged (1988),Comedy|Fantasy|Romance
3002,3088,Harvey (1950),Comedy|Fantasy
3003,3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
3004,3090,Matewan (1987),Drama
3005,3091,Kagemusha (1980),Drama|War
3007,3093,McCabe & Mrs. Miller (1971),Drama|Western
3009,3095,"Grapes of Wrath, The (1940)",Drama
3011,3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance
3012,3098,"Natural, The (1984)",Drama
3013,3099,Shampoo (1975),Comedy|Drama|Romance
3014,3100,"River Runs Through It, A (1992)",Drama
3015,3101,Fatal Attraction (1987),Drama|Thriller
3016,3102,Jagged Edge (1985),Crime|Romance|Thriller
3018,3104,Midnight Run (1988),Action|Comedy|Crime|Thriller
3019,3105,Awakenings (1990),Drama|Mystery
3021,3107,Backdraft (1991),Action|Drama
3022,3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
3027,3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
3028,3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
3039,3125,"End of the Affair, The (1999)",Drama
3043,3129,Sweet and Lowdown (1999),Comedy|Drama
3048,3134,Grand Illusion (La grande illusion) (1937),Drama|War
3049,3135,"Great Santini, The (1979)",Drama
3056,3142,U2: Rattle and Hum (1988),Documentary|Musical
3059,3145,Cradle Will Rock (1999),Drama
3060,3146,Deuce Bigalow: Male Gigolo (1999),Comedy
3061,3147,"Green Mile, The (1999)",Crime|Drama
3062,3148,"Cider House Rules, The (1999)",Drama
3066,3152,"Last Picture Show, The (1971)",Drama
3069,3155,Anna and the King (1999),Drama|Romance
3070,3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi
3071,3157,Stuart Little (1999),Children|Comedy|Fantasy
3073,3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
3074,3160,Magnolia (1999),Drama
3082,3168,Easy Rider (1969),Adventure|Drama
3083,3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller
3087,3173,Any Given Sunday (1999),Drama
3088,3174,Man on the Moon (1999),Comedy|Drama
3089,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3090,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
3091,3177,Next Friday (2000),Comedy
3092,3178,"Hurricane, The (1999)",Drama
3093,3179,Angela's Ashes (1999),Drama
3096,3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
3099,3185,Snow Falling on Cedars (1999),Drama
3100,3186,"Girl, Interrupted (1999)",Drama
3103,3189,My Dog Skip (1999),Children|Drama
3104,3190,Supernova (2000),Adventure|Sci-Fi|Thriller
3110,3196,Stalag 17 (1953),Drama|War
3111,3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller
3112,3198,Papillon (1973),Crime|Drama
3115,3201,Five Easy Pieces (1970),Drama
3117,3203,Dead Calm (1989),Thriller
3118,3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller
3122,3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
3124,3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
3127,3213,Batman: Mask of the Phantasm (1993),Animation|Children
3133,3219,Pacific Heights (1990),Mystery|Thriller
3138,3224,Woman in the Dunes (Suna no onna) (1964),Drama
3139,3225,Down to You (2000),Comedy|Romance
3152,3238,Eye of the Beholder (1999),Thriller
3157,3243,Encino Man (1992),Comedy
3160,3246,Malcolm X (1992),Drama
3161,3247,Sister Act (1992),Comedy|Crime
3162,3248,Sister Act 2: Back in the Habit (1993),Comedy
3163,3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller
3164,3250,Alive (1993),Drama
3166,3252,Scent of a Woman (1992),Drama
3167,3253,Wayne's World (1992),Comedy
3168,3254,Wayne's World 2 (1993),Comedy
3169,3255,"League of Their Own, A (1992)",Comedy|Drama
3170,3256,Patriot Games (1992),Action|Crime|Drama|Thriller
3171,3257,"Bodyguard, The (1992)",Drama|Romance|Thriller
3172,3258,Death Becomes Her (1992),Comedy|Fantasy
3173,3259,Far and Away (1992),Adventure|Drama|Romance
3174,3260,Howards End (1992),Drama
3175,3261,Singles (1992),Comedy|Drama|Romance
3176,3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
3177,3263,White Men Can't Jump (1992),Comedy|Drama
3178,3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
3179,3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
3180,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
3181,3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western
3182,3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy
3183,3269,Forever Young (1992),Drama|Romance|Sci-Fi
3184,3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance
3185,3271,Of Mice and Men (1992),Drama
3186,3272,Bad Lieutenant (1992),Crime|Drama
3187,3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
3188,3274,Single White Female (1992),Drama|Thriller
3189,3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
3199,3285,"Beach, The (2000)",Adventure|Drama
3201,3287,"Tigger Movie, The (2000)",Animation|Children
3210,3296,To Sir with Love (1967),Drama
3212,3298,Boiler Room (2000),Crime|Drama|Thriller
3213,3299,Hanging Up (2000),Comedy|Drama
3214,3300,Pitch Black (2000),Horror|Sci-Fi|Thriller
3215,3301,"Whole Nine Yards, The (2000)",Comedy|Crime
3221,3307,City Lights (1931),Comedy|Drama|Romance
3222,3308,"Flamingo Kid, The (1984)",Comedy|Drama
3224,3310,"Kid, The (1921)",Comedy|Drama
3230,3316,Reindeer Games (2000),Action|Thriller
3231,3317,Wonder Boys (2000),Comedy|Drama
3238,3324,Drowning Mona (2000),Comedy
3239,3325,"Next Best Thing, The (2000)",Comedy|Drama
3240,3326,What Planet Are You From? (2000),Comedy|Sci-Fi
3242,3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
3248,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
3256,3342,Birdy (1984),Drama|War
3261,3347,Never Cry Wolf (1983),Adventure|Drama
3268,3354,Mission to Mars (2000),Sci-Fi
3269,3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
3272,3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
3273,3359,Breaking Away (1979),Comedy|Drama
3274,3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
3275,3361,Bull Durham (1988),Comedy|Drama|Romance
3276,3362,Dog Day Afternoon (1975),Crime|Drama
3277,3363,American Graffiti (1973),Comedy|Drama
3278,3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir
3279,3365,"Searchers, The (1956)",Drama|Western
3297,3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime
3299,3386,JFK (1991),Drama|Mystery|Thriller
3301,3388,Harry and the Hendersons (1987),Children|Comedy
3305,3392,She-Devil (1989),Comedy
3309,3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
3310,3397,"Great Muppet Caper, The (1981)",Children|Comedy
3311,3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
3317,3404,Titanic (1953),Action|Drama
3321,3408,Erin Brockovich (2000),Drama
3322,3409,Final Destination (2000),Drama|Thriller
3325,3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama
3328,3415,"Mirror, The (Zerkalo) (1975)",Drama
3330,3418,Thelma & Louise (1991),Adventure|Crime|Drama
3332,3420,...And Justice for All (1979),Drama|Thriller
3333,3421,Animal House (1978),Comedy
3336,3424,Do the Right Thing (1989),Drama
3341,3429,Creature Comforts (1989),Animation|Comedy
3342,3430,Death Wish (1974),Action|Crime|Drama
3347,3435,Double Indemnity (1944),Crime|Drama|Film-Noir
3350,3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
3351,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
3352,3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy
3353,3441,Red Dawn (1984),Action|Drama|War
3356,3444,Bloodsport (1988),Action
3360,3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War
3362,3450,Grumpy Old Men (1993),Comedy
3363,3451,Guess Who's Coming to Dinner (1967),Drama
3364,3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller
3369,3457,Waking the Dead (2000),Drama|Thriller
3371,3459,Gothic (1986),Drama|Horror
3373,3461,Lord of the Flies (1963),Adventure|Drama|Thriller
3374,3462,Modern Times (1936),Comedy|Drama|Romance
3378,3466,Heart and Souls (1993),Comedy|Fantasy
3379,3467,Hud (1963),Drama|Western
3380,3468,"Hustler, The (1961)",Drama
3381,3469,Inherit the Wind (1960),Drama
3382,3470,Dersu Uzala (1975),Adventure|Drama
3383,3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
3388,3476,Jacob's Ladder (1990),Horror|Mystery
3389,3477,Empire Records (1995),Comedy|Drama
3390,3478,"Bamba, La (1987)",Drama
3391,3479,Ladyhawke (1985),Adventure|Fantasy|Romance
3393,3481,High Fidelity (2000),Comedy|Drama|Romance
3394,3483,"Road to El Dorado, The (2000)",Animation|Children
3395,3484,"Skulls, The (2000)",Thriller
3400,3489,Hook (1991),Adventure|Comedy|Fantasy
3405,3494,True Grit (1969),Adventure|Drama|Western
3409,3498,Midnight Express (1978),Drama
3410,3499,Misery (1990),Drama|Horror|Thriller
3414,3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
3415,3504,Network (1976),Comedy|Drama
3416,3505,No Way Out (1987),Drama|Mystery|Thriller
3417,3506,North Dallas Forty (1979),Comedy|Drama
3418,3507,"Odd Couple, The (1968)",Comedy
3419,3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
3421,3510,Frequency (2000),Drama|Thriller
3423,3512,Return to Me (2000),Drama|Romance
3424,3513,Rules of Engagement (2000),Drama|Thriller
3427,3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance
3430,3519,Force 10 from Navarone (1978),Action|Drama|War
3432,3521,Mystery Train (1989),Comedy|Drama
